OBJECTID,LWC_Ident,Name,BLM_Acres,BDY_Change,P_LWC,Size,Next_to_Wild_Preserve,Naturalness,Solitude,Manage,Comments,created_date,last_edited_date,GlobalID,AttachID,SHAPE_Length,SHAPE_Area
217,COS-060-028,Cebolla Creek,10561.68460705,,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,Cebolla Creek,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{57FE60E5-1E66-4EE0-A6B2-C5C03EB88DB3},103,95000.0139045108,42741703.0046778
218,COS-060-029,Sugar Creek,11654.57044888,Excessive Disturbance,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,Sugar Creek,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{152BC3F1-EB68-44FB-8118-C68148A36B99},123,62138.4321208141,47164456.0058925
219,COS-060-030,South Beaver Creek,7368.97725445,,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,South Beaver Creek,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{3AE8FDB6-37A0-46D6-A20D-3C0D34467C11},121,67159.06626602,29821322.7254909
220,COS-060-031,Stubbs Gulch,6369.62354574,,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,Stubbs Gulch,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{2855EE5C-A7C3-4FB8-9732-864B6A953AF4},122,55308.8806884658,25777009.6472145
221,COS-060-002,Upper Henson Creek,10.56670405,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Upper Henson Creek,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{0CA0D861-783D-4386-BC92-67C13B7289BC},129,1404.83985341599,42762.7904596476
222,COS-060-015,Eaton Creek,61.82156512,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Eaton Creek,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{CF0969B1-A5CA-4A95-9DAE-09F3A917C310},107,2242.88191592094,250182.997849594
223,COS-060-016,Devils Creek,1300.99493868,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Devils Creek,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{7C3671ED-16F5-4127-AAE2-2E9F8FC053F3},104,22478.5555318941,5264945.51246127
224,COS-060-014-A,Snare Creek,23.32747818,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Snare Creek,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{65E76EA6-1608-433D-8869-9BE95C4CC157},118,1783.66394825738,94402.954891799
225,COS-060-014-B,Snare Creek,291.96947917,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Snare Creek,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{7812C2E2-D92D-495E-9A17-2A458F40BFA0},119,8816.89415517276,1181558.56192843
226,COS-060-004,East Cinnamon Pass,386.94997754,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,East Cinnamon Pass,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{C4FEDFE2-5025-48F2-B6DC-21D41CD56AAD},95,6630.74444230997,1565939.51224259
227,COS-060-013,Red Mtn Gulch Road,15.83511315,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Red Mtn Gulch Road,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{9EE51C92-C3F6-4018-B09E-0BEAFE23A994},113,1819.55604190143,64084.9608789587
228,COS-060-012,Red Mtn Gulch South,309.46014888,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Red Mtn Gulch South,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{CDED1A04-CB45-4168-AADB-6FA7ABF17123},99,6923.2766202707,1252352.36565263
229,COS-060-003,Gravel Mountain,5766.5358059,,Yes,Yes,Yes,Yes,Yes,NOT_YET_CONSIDERED,Gravel Mountain,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{9D01AED9-E45E-4FBC-AD71-A5D1E4C13EDF},98,107396.345658959,23336395.8940764
230,COS-060-010,Wade Gulch South,31.24990618,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Wade Gulch South,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{68BC19FA-430A-4CB4-894B-CB357D945AD0},102,2205.06873428639,126465.652429544
231,COS-060-011,Silver Coin Gulch,1249.96771742,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Silver Coin Gulch,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{86C9E595-A962-4D74-8BB8-65AB7A8847DD},100,23611.5506846381,5058460.65467601
232,COS-060-008,Fanny Fern,28.12971848,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Fanny Fern,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{B1050FDE-E666-4F4F-B620-A17D5A296E34},97,1356.83150893189,113837.404184196
234,COS-060-018,Lower Big Buck Creek,40.53458536,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Lower Big Buck Creek,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{41B4C1F2-E404-40A6-B298-676B79BF85F4},111,1660.4919297623,164037.647109224
235,COS-060-022,Upper Trout Creek,192.60069351,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Upper Trout Creek,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{E7F2E127-8225-462F-9A45-1DBB609433E1},125,5233.12864773746,779427.353478873
237,COS-060-023,Indian Creek,12888.2668872,,Yes,Yes,Yes,Yes,Yes,NOT_YET_CONSIDERED,Indian Creek,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{528817C6-84AB-45AD-85BD-39B4CE45A153},110,76768.6871090472,52157080.719373
238,COS-060-005,Dolly Varden Mtn,149.53047605,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Dolly Varden Mtn,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{743B80BD-1D40-4EB0-A405-87A7F6213980},93,6950.55725159095,605128.367353104
239,COS-060-001,North Engineer Pass,666.64424846,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,North Engineer Pass,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{5EBA2F59-8ED0-4B86-9451-BC0B5D83F83C},128,16086.5683973147,2697816.6733815
240,COS-060-006,Boulder Gulch,1987.42933186,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Boulder Gulch. Signed PDF not available at this time. ,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{0B6DC0DD-3012-4CCC-894B-C025D7E21AF0},92,36096.9885743571,8042870.66581844
241,COS-060-017,Fourth of July Creek North,119.28283752,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Fourth of July Creek North,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{D398B271-3346-4695-AB42-67A8B4C4A24E},108,3201.30525717245,482720.517106794
242,COS-060-025,West Dempsey Gulch,3028.15028054,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,West Dempsey Gulch,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{4926F7E7-FE2D-4AFB-9DB1-2AC7E8692A3B},126,39216.3281568663,12254548.2980028
243,COS-060-024,West Fork Powderhorn,7092.59410832,,Yes,Yes,Yes,Yes,Yes,NOT_YET_CONSIDERED,West Fork Powderhorn,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{56990D25-482E-44C2-853F-CFD7970E4AB6},127,81200.8294759359,28702834.6105446
244,COS-060-007,El Paso Creek,2083.57351319,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,El Paso Creek,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{256275E0-D268-45F0-83CC-61069DFB4E08},96,33645.4709289455,8431922.85337657
245,COS-060-019,Hells Canyon North,39.78222694,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Hells Canyon North,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{D07547BE-4956-4D23-BC95-2D3B06F0E952},109,1608.4566009306,160992.96059646
251,COS-060-027,Rock Creek,7379.50389451,Excessive Disturbance,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,Rock Creek,2013/07/18 20:11:41+00,2019/12/19 17:17:33+00,{C51C3219-4342-4CB1-9106-E04D093CBE4C},114,54025.8245919575,29863833.7255332
253,CO-S05000-002,Dolores River Canyon WSA Adjacent,554.58554483,,Yes,No,Yes,Yes,Yes,OTHER_USES_PRIORITY,Dolores River Canyon Adjacent,2013/07/18 20:11:41+00,2022/08/23 17:56:03+00,{874BCC3D-58FA-4921-9B40-3DC0BB1587B1},4,11172.0000863324,2244328.07388307
254,CO-S05000-005,Shavano Creek,4961.25541528,,Yes,No,Yes,Yes,Yes,OTHER_USES_PRIORITY,Shavano Creek,2013/07/18 20:11:41+00,2020/04/13 21:01:22+00,{A4E5D9C7-2DE0-475F-885F-5E3D359863B2},12,36579.2354512057,20077488.340495
256,CO-S05000-003,Dry Creek Basin,7032.71990545,,Yes,Yes,No,Yes,Yes,OTHER_USES_WITH_RESTRICT,Dry Creek Basin,2013/07/18 20:11:41+00,2020/04/13 20:27:31+00,{247D1927-3889-4007-956B-979405D1D03F},6,56466.8468625751,28460407.7163179
257,CO-S05000-001,Camel Back WSA Adjacent,6950.72912309,,Yes,Yes,Yes,Yes,Yes,OTHER_USES_WITH_RESTRICT,Camel Back WSA Adjacent,2013/07/18 20:11:41+00,2022/08/23 17:54:57+00,{77202889-4B1E-45B9-A3BF-EB3C8CFF76A9},2,61228.310092257,28128602.7921587
259,CON-020-155,Troublesome SE,1801.47355281, ,Yes,No,,,Yes,OTHER_USES_WITH_RESTRICT,Signed PDF form not available at this time.,2013/07/19 14:49:40+00,2019/12/19 17:17:33+00,{DCE8B6E0-C1D9-4F61-A723-8A7F83C562BB},447,12537.3963930338,7290304.81697127
260,CON-020-155,Troublesome NW,511.56993889, ,Yes,No,,,Yes,WILD_PRIORITY,Signed PDF form not available at this time.,2013/07/19 14:49:40+00,2019/12/19 17:17:33+00,{AABDA26A-4962-4055-AF13-801F2403224E},445,6834.70788197753,2070250.09272351
261,CON-020-155,Troublesome NW,32.81890521, ,Yes,No,,,Yes,WILD_PRIORITY,Signed PDF form not available at this time.,2013/07/19 14:49:40+00,2019/12/19 17:17:33+00,{FF119D06-F583-45B1-BB3A-44F15606A9BE},446,4457.61777852189,132813.397320431
262,CON-020-171,Strawberry,5833.80247894, ,Yes,Yes,,,Yes,OTHER_USES_WITH_RESTRICT,Signed PDF form not available at this time.,2013/07/19 14:49:40+00,2019/12/19 17:17:33+00,{284395D7-0353-41C4-ABB6-E23BB32DBEA2},444,66441.8529315207,23608561.0289083
263,CON-020-168,Drowsy Water,7508.53199442, ,Yes,Yes,,,Yes,OTHER_USES_WITH_RESTRICT,Signed PDF form not available at this time.,2013/07/19 14:49:40+00,2019/12/19 17:17:33+00,{5A48B83E-51EB-4B99-A211-069CF7B62D21},443,39092.6167185867,30385950.9244147
265,CON-050-005,Gallowy Gulch,5178.69214897,,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,Gallowy Gulch,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{E2820B2B-3C19-4E7C-95E1-9F0B6A91F0D3},144,26564.575984358,20957423.5826798
266,CON-050-008,Ernie Howard Gulch,6395.12060795,,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,Ernie Howard Gulch,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{6E12269D-4D9B-4BFF-AA7E-785805C84ACD},142,23336.0784031595,25880134.9043161
267,CON-050-010,Shavetail Wash,15189.77771386,,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,Shavetail Wash,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{C5971401-86D2-4CF9-B18D-B0EA8343385A},158,74878.5474111379,61470849.4961668
268,CON-050-029,Big Ridge,24952.20373139,,Yes,Yes,No,Yes,Yes,OTHER_USES_WITH_RESTRICT,Big Ridge,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{67BEE650-C51F-4DD2-B631-1DF51FC9243F},132,90869.5087633472,100977985.923411
269,CON-050-030,Banta Ridge,6354.72412816,,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,Banta Ridge,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{A7D0186F-5D36-41A6-B780-AFAE2F6D9B39},130,26050.6634231719,25716656.1506188
270,CON-050-013,Blair Mtn/Greasewood,36864.09461374,,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,Blair Mtn/Greasewood,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{DC9D5009-3642-43B1-8D47-E9B71B885C96},134,145833.673376231,149183698.043573
271,CON-050-016,Raven Ridge,5816.88173963,,Yes,Yes,No,Yes,Yes,OTHER_USES_WITH_RESTRICT,Raven Ridge,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{C5C75B45-D9DC-4F9E-A360-3E295B63238E},157,30854.2071828698,23540085.2263793
272,CON-050-034,Bull WSA North,1114.71152078,,Yes,No,Yes,Yes,Yes,OTHER_USES_WITH_RESTRICT,Bull WSA North,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{C96C822F-4BDA-4D98-AD27-6B16A5E63204},138,17200.0047869367,4511077.47699819
273,CON-050-025,Lower Wolf Creek,11559.11867472,,Yes,Yes,No,Yes,Yes,OTHER_USES_WITH_RESTRICT,Lower Wolf Creek,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{191D91A8-E241-43C6-B0C8-892D44AA78C0},148,39585.6565180926,46778093.6460551
274,CON-050-026,Moosehead Mountain,7804.71037389,,Yes,Yes,Yes,Yes,Yes,WILD_PRIORITY,Moosehead Moutntain,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{9569FDFA-F1C7-4A25-BD08-7B46A73CAFF5},150,50108.4754878617,31584542.3015348
275,CON-050-033,Bull WSA South,716.71170826,,Yes,No,Yes,Yes,Yes,WILD_PRIORITY,Bull WSA South,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{8FC6260A-7322-4D7C-96C0-2838496593BB},139,8099.94192510965,2900429.37957081
276,CON-050-015,Hammond Draw,6147.91976624,,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,Hammond Draw,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{36F9E050-9357-4A5C-8259-460EFD5FD143},146,34106.9851776125,24879748.5903956
277,CON-050-017,Boise Creek,7145.49396586,,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,Boise Creek,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{DB298036-4363-47F5-A9EF-A7B9F015FAA9},136,28893.775416583,28916788.1469687
278,CON-050-011,Barcus Creek,12318.11010648,,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,Barcus Creek,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{A009E9C0-77B5-4A4F-9A01-229130128DFE},131,47803.1574358204,49849622.9962257
279,CON-050-06-D,Hells Hole Canyon,1104.39677926,,Yes,No,No,Yes,Yes,NOT_YET_CONSIDERED,Hells Hole Canyon. Signed PDF not available at this time.,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{2DD5C308-2C99-4AAD-BFCB-1EC192509AF6},147,14720.9018342327,4469335.19902005
280,CON-050-06-B,Rat Hole Ridge North,1032.16016407,,Yes,No,No,Yes,Yes,NOT_YET_CONSIDERED,Rat Hole Ridge North,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{34D9E277-9EAB-41AD-BF32-C5AFA210C4B6},155,9905.94794238869,4177003.9889271
281,CON-050-06-A,Bitter Creek,1631.41403965,,Yes,No,No,Yes,Yes,NOT_YET_CONSIDERED,Bitter Creek,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{DF54BE5F-33A9-405D-99E5-B5197BEA8EDC},133,15214.1463483155,6602098.38395812
282,CON-050-06-C,Rat Hole Ridge South,423.51785667,,Yes,No,No,Yes,Yes,NOT_YET_CONSIDERED,Rat Hole Ridge South,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{0D087A9A-B36D-48DC-8844-FF09DBC4AA1E},156,7524.75913580309,1713915.95825584
283,CON-050-003,Brushy Point,11534.75897987,,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,Brushy Point,2013/07/22 19:33:11+00,2019/12/19 17:17:33+00,{B54CE3BE-5775-4D64-A133-37444198DC9D},137,78080.2410579924,46679513.4112315
295,CON-030-001,Bangs Canyon,20434.12938918,Excessive Disturbance,Yes,Yes,No,Yes,Yes,WILD_PRIORITY,Bangs Canyon. Signed PDF not available at this time.,2013/07/24 22:17:28+00,2019/12/19 17:17:33+00,{86C73B9F-77BB-45F1-9C3F-47505EC85C91},42,78095.6233449709,82693987.7547642
303,CON-030-009,East Demaree,4796.35405141,Exposed Utility Corridor,Yes,No,Yes,Yes,Yes,OTHER_USES_PRIORITY,East Demaree. Signed PDF not available at this time.,2013/07/25 15:11:01+00,2019/12/19 17:17:34+00,{EC752E7A-1F24-4EE0-88F6-9B08A89806E0},700,30766.7710403277,19410156.1970412
305,CON-030-010a,East Salt,17007.96508219,Excessive Disturbance,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,Portion of East Salt found to have wilderness character. Signed PDF not available at this time.,2013/07/25 15:25:10+00,2019/12/19 17:17:34+00,{97CBAA30-D07B-48D8-B059-047E62A00C2A},48,84063.9474933332,62713320.262903
310,CON-030-014,Kings Canyon,9606.51620084,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,Kings Canyon. Signed PDF not available at this time.,2013/07/25 15:51:07+00,2019/12/19 17:17:34+00,{812CF01B-36C6-46F6-9CB9-E24A506A2FBC},53,45171.2105401242,38876191.7842593
313,CON-030-018-A,Lumsden Canyon,9989.03869328,Excessive Disturbance,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,Portion of Lumsden Canyon found to have wilderness character. Signed PDF not available at this time.,2013/07/25 16:10:06+00,2019/12/19 17:17:34+00,{4CC16511-5949-44B3-B0DE-A574B61B1E42},702,56839.8050687935,40424205.3895176
316,CON-030-020,Maverick,20368.92589744,,Yes,Yes,No,Yes,Yes,WILD_PRIORITY,Maverick. Signed PDF not available at this time.,2013/07/25 16:30:27+00,2019/12/19 17:17:34+00,{C3573AC3-CCB1-4C9F-8B5C-2B058609C697},704,121279.020484854,82430118.5854499
322,CON-030-027,Spink Canyon,13081.15786598,,Yes,Yes,Yes,Yes,Yes,OTHER_USES_PRIORITY,Spink Canyon. Signed PDF not available at this time.,2013/07/25 17:10:07+00,2019/12/19 17:17:34+00,{8819CD5A-6330-40E5-8937-3C5C650D8AF5},62,62986.5029794653,52937567.7223517
323,CON-030-028-A,Spring Canyon,8847.98916159,Excessive Disturbance,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,Portion of Spring Canyon found to have wilderness character. Signed PDF not available at this time.,2013/07/25 17:22:37+00,2019/12/19 17:17:34+00,{7D353D7B-DF58-4D2F-8CB4-F16B25FC002C},63,51356.5460061679,35806541.7639252
328,CON-030-030-A,Unaweep West,7154.51372059,,Yes,Yes,No,Yes,Yes,WILD_PRIORITY,Unaweep West. Signed PDF not available at this time.,2013/07/25 17:51:03+00,2019/12/19 17:17:34+00,{DF96C4D4-520D-4A8A-9A68-07588ED41A83},1136,28072.2869613143,28953289.7993384
329,CON-030-031,West Creek,111.37896438,,Yes,No,Yes,Yes,Yes,OTHER_USES_PRIORITY,West Creek. Signed PDF not available at this time.,2013/07/25 17:52:37+00,2019/12/19 17:17:34+00,{1EE03798-D13C-4C7B-A120-8D27F231DD24},1137,6096.85487302104,450734.677317093
353,CON-040-316,Grand Hogback,11356.22366159,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,CO-070-316 Grand Hogback. Signed PDF not available at this time.,2013/07/25 20:11:10+00,2019/12/19 17:17:34+00,{46DDBFA6-97F9-4010-91E6-EB9DA43DA209},1539,67749.2021965392,45957006.6590962
354,CON-040-371,Thompson Creek,8227.37905818,,Yes,Yes,No,Yes,Yes,WILD_PRIORITY,CO-070-371 Thompson Creek. Signed PDF not available at this time.,2013/07/25 20:11:10+00,2019/12/19 17:17:34+00,{5BDB43B3-0B90-40C9-BBF4-EB9EF2FDF394},1542,33708.2757939658,33295021.7811255
355,CON-040-425,Flat Tops Addition,3541.67650581,,Yes,No,Yes,Yes,Yes,WILD_PRIORITY,CO-070-425 Flat Tops Addition. Signed PDF not available at this time.,2013/07/25 20:11:10+00,2019/12/19 17:17:34+00,{2E763540-010C-4D7C-B54C-36148AE4F36E},1538,24218.3276107889,14332656.313617
356,CON-040-441-A,Deep Creek,4418.35369006,,Yes,No,Yes,Yes,Yes,WILD_PRIORITY,CO-070-441 Deep Creek. Signed PDF not available at this time.,2013/07/25 20:11:10+00,2019/12/19 17:17:34+00,{E91182C7-9D1F-47A2-B867-1BCB18699611},1537,30414.4281544473,17880443.0070462
357,CON-040-421,Pisgah Mountain,14539.87432131,,Yes,Yes,No,Yes,Yes,OTHER_USES_WITH_RESTRICT,Signed PDF not available at this time.,2013/07/25 20:11:10+00,2019/12/19 17:17:34+00,{AE33A8A1-46E2-47F0-B900-D5B8C51FECD2},1540,64388.4978199938,58840783.7780924
358,CON-040-433,Castle Peak Addition,3902.13413271,,Yes,No,Yes,Yes,Yes,WILD_PRIORITY,CO-070-433 Castle Peak Addition. Signed PDF not available at this time.,2013/07/25 20:11:10+00,2019/12/19 17:17:34+00,{163A15DF-9665-4D7D-8C8D-A27038F5667E},1536,32168.8551788581,15791376.5760129
361,CON-040-RoanB,East Fork,8332.9645697,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,CO-070-RoanB East Fork,2013/07/25 20:11:10+00,2019/12/19 17:17:34+00,{81E29F51-69D7-49EE-901F-72170531E246},188,73055.9885218987,33722311.1865246
362,CON-040-RoanC,Northeast Cliffs,5801.01004059,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,CO-070-RoanC Northeast Cliffs,2013/07/25 20:11:10+00,2019/12/19 17:17:34+00,{95FE71B7-DB8D-4421-8E77-C744C26D0776},189,40945.2417762425,23475854.7391883
